Episode,Step,d1p,d2p,d3p,A,B,CRI,x,y,Reward,Action
79,142,30.0,7.0,70,77.74760987536438,3.555108009784993,93.92043515617642,0.2944853084778302,0.31239043045669584,5,"['d3', 'forward']"
79,143,29.0,7.0,70,76.55676302138963,3.5480582227861226,93.20005037014127,0.2934755485237388,0.30976404103720584,-5,"['d1', 'backward']"
79,144,29.0,6.0,70,77.2125511117848,3.4291791123506368,93.394571769635,0.2921369596030842,0.30873519189996745,5,"['d2', 'backward']"
79,145,29.0,6.0,69,77.05477473047594,3.4209008869116735,93.03270517876784,0.2922097590003242,0.30796634202454337,-5,"['d3', 'backward']"
79,146,29.0,6.0,70,77.2125511117848,3.4291791123506368,93.394571769635,0.2921369596030842,0.30873519189996745,5,"['d3', 'forward']"
79,147,29.0,6.0,69,77.05477473047594,3.4209008869116735,93.03270517876784,0.2922097590003242,0.30796634202454337,-5,"['d3', 'backward']"
79,148,29.0,6.0,70,77.2125511117848,3.4291791123506368,93.394571769635,0.2921369596030842,0.30873519189996745,5,"['d3', 'forward']"
79,149,29.0,6.0,69,77.05477473047594,3.4209008869116735,93.03270517876784,0.2922097590003242,0.30796634202454337,-5,"['d3', 'backward']"
79,150,29.0,6.0,68,76.90517551020575,3.413413154168681,92.6817340913165,0.2923334066724313,0.3072725844265799,-5,"['d3', 'backward']"
79,151,28.0,6.0,68,75.7585270094614,3.405378206222842,92.0443340139532,0.29180147676219476,0.3053192099105116,-5,"['d1', 'backward']"
79,152,28.0,6.0,67,75.62941809726381,3.398452196589536,91.73092836265984,0.2920887575984983,0.3048710145006417,-5,"['d3', 'backward']"
79,153,27.0,6.0,67,74.49318568549378,3.388522953748874,91.1529232453978,0.2918320106792367,0.30332709005820296,-5,"['d1', 'backward']"
79,154,26.0,6.0,67,73.35974950874954,3.3766910740154716,90.61420430979759,0.2917351585913129,0.3020295582914459,-5,"['d1', 'backward']"
79,155,25.0,6.0,67,72.23313623336118,3.3627788289497764,90.11865728800593,0.2917943516231971,0.3009800820672851,-5,"['d1', 'backward']"
79,156,25.0,6.0,66,72.16693579179343,3.3551848843906567,89.91940724398303,0.29244672814429185,0.30112392353284867,-5,"['d3', 'backward']"
79,157,25.0,6.0,65,72.11702719220516,3.3478815613799577,89.74247956095826,0.2931418428761921,0.3013482538539906,-5,"['d3', 'backward']"
79,158,25.0,6.0,64,72.0836538353619,3.340798201403263,89.58821991265083,0.29387809256758796,0.30165133218778084,-5,"['d3', 'backward']"
79,159,25.0,6.0,63,72.06703911663874,3.333861981414203,89.45684805762048,0.2946537302409874,0.30203110102264324,-5,"['d3', 'backward']"
79,160,24.0,6.0,63,71.0402353409308,3.314735749894902,89.15409016021158,0.29523194220143,0.30186154610143734,-5,"['d1', 'backward']"
79,161,23.0,6.0,63,70.0312194094992,3.2927815549563255,88.90128670937997,0.29593428255340937,0.3019069058943907,-5,"['d1', 'backward']"
79,162,23.0,6.0,62,70.08381887577019,3.2839155575783265,88.86689068322055,0.2969071037683938,0.30264567040773516,5,"['d3', 'backward']"
79,163,23.0,6.0,63,70.0312194094992,3.2927815549563255,88.90128670937997,0.29593428255340937,0.3019069058943907,-5,"['d3', 'forward']"
79,164,23.0,6.0,62,70.08381887577019,3.2839155575783265,88.86689068322055,0.2969071037683938,0.30264567040773516,5,"['d3', 'backward']"
79,165,23.0,5,62,69.78926053948955,3.160097618713407,88.98284714444392,0.29526960790172085,0.30130622432434784,-5,"['d2', 'backward']"
79,166,23.0,5,63,69.85915780250225,3.1700421022670744,89.04017192188157,0.294326256179857,0.3006178497703587,5,"['d3', 'forward']"
79,167,23.0,5,64,69.9487723564904,3.179717851026056,89.1216589986957,0.2934191317932617,0.30000319353987026,5,"['d3', 'forward']"
79,168,23.0,5,63,69.85915780250225,3.1700421022670744,89.04017192188157,0.294326256179857,0.3006178497703587,-5,"['d3', 'backward']"
79,169,23.0,5,64,69.9487723564904,3.179717851026056,89.1216589986957,0.2934191317932617,0.30000319353987026,5,"['d3', 'forward']"
79,170,23.0,5,65,70.05783811490076,3.189200905089623,89.22769352869796,0.2925508952324711,0.2994662876625794,5,"['d3', 'forward']"
79,171,23.0,5,65,70.05783811490076,3.189200905089623,89.22769352869796,0.2925508952324711,0.2994662876625794,-15,"['d2', 'backward']"
79,172,23.0,5,66,70.1860640383344,3.1985664350854592,89.35851863265528,0.2917240994263286,0.2990109142924264,5,"['d3', 'forward']"
79,173,24.0,5,66,71.21007269796759,3.216064495668843,89.71013437685711,0.2912583820322375,0.299354355741121,5,"['d1', 'forward']"
79,174,24.0,5,67,71.37947011422196,3.2246538952174286,89.90200770842196,0.2905674046394625,0.29914333511170316,5,"['d3', 'forward']"
79,175,24.0,5,66,71.21007269796759,3.216064495668843,89.71013437685711,0.2912583820322375,0.299354355741121,-5,"['d3', 'backward']"
79,176,24.0,5,66,71.21007269796759,3.216064495668843,89.71013437685711,0.2912583820322375,0.299354355741121,-15,"['d2', 'backward']"
79,177,24.0,6,66,71.07105545692679,3.338406127502344,89.50589501579391,0.2927539407232428,0.3004850690097254,-5,"['d2', 'forward']"
79,178,24.0,6,67,71.11708889617367,3.346612803648837,89.66936810630727,0.2920046913061478,0.3001773419180391,5,"['d3', 'forward']"
79,179,24.0,6,68,71.18062802808095,3.355093070943978,89.8556717001652,0.29129688706933965,0.29994899277919973,5,"['d3', 'forward']"
79,180,24.0,6,69,71.26141759005603,3.3639128424106017,90.0644524547345,0.29063217428728294,0.29980187139214337,5,"['d3', 'forward']"
79,181,24.0,6,68,71.18062802808095,3.355093070943978,89.8556717001652,0.29129688706933965,0.29994899277919973,-5,"['d3', 'backward']"
79,182,24.0,6,67,71.11708889617367,3.346612803648837,89.66936810630727,0.2920046913061478,0.3001773419180391,-5,"['d3', 'backward']"
79,183,24.0,6,68,71.18062802808095,3.355093070943978,89.8556717001652,0.29129688706933965,0.29994899277919973,5,"['d3', 'forward']"
79,184,24.0,6,69,71.26141759005603,3.3639128424106017,90.0644524547345,0.29063217428728294,0.29980187139214337,5,"['d3', 'forward']"
79,185,24.0,6,70,71.35918398922601,3.3731357718578527,90.29523610055276,0.2900120531123,0.29973750805029686,5,"['d3', 'forward']"
79,186,24.0,6,70,71.35918398922601,3.3731357718578527,90.29523610055276,0.2900120531123,0.29973750805029686,-15,"['d3', 'forward']"
79,187,24.0,6,70,71.35918398922601,3.3731357718578527,90.29523610055276,0.2900120531123,0.29973750805029686,-15,"['d3', 'forward']"
79,188,24.0,6,70,71.35918398922601,3.3731357718578527,90.29523610055276,0.2900120531123,0.29973750805029686,-15,"['d3', 'forward']"
79,189,24.0,5,70,71.98895301965686,3.2514179227347197,90.62063882519296,0.28879812567581764,0.29906984377333506,5,"['d2', 'backward']"
79,190,24.0,5,70,71.98895301965686,3.2514179227347197,90.62063882519296,0.28879812567581764,0.29906984377333506,-15,"['d3', 'forward']"
79,191,24.0,5,70,71.98895301965686,3.2514179227347197,90.62063882519296,0.28879812567581764,0.29906984377333506,-15,"['d3', 'forward']"
79,192,24.0,5,70,71.98895301965686,3.2514179227347197,90.62063882519296,0.28879812567581764,0.29906984377333506,-15,"['d3', 'forward']"
79,193,24.0,5,70,71.98895301965686,3.2514179227347197,90.62063882519296,0.28879812567581764,0.29906984377333506,-15,"['d3', 'forward']"
79,194,24.0,5,70,71.98895301965686,3.2514179227347197,90.62063882519296,0.28879812567581764,0.29906984377333506,-15,"['d3', 'forward']"
79,195,24.0,5,70,71.98895301965686,3.2514179227347197,90.62063882519296,0.28879812567581764,0.29906984377333506,-15,"['d3', 'forward']"
79,196,24.0,5,70,71.98895301965686,3.2514179227347197,90.62063882519296,0.28879812567581764,0.29906984377333506,-15,"['d3', 'forward']"
79,197,24.0,5,69,71.76932968194704,3.2422604294384922,90.3577973327227,0.2893355294938178,0.2989992341783811,-5,"['d3', 'backward']"
79,198,24.0,5,68,71.56602531903276,3.2333621354031146,90.11805015601975,0.2899258427561034,0.299024277235773,-5,"['d3', 'backward']"
79,199,24.0,5,69,71.76932968194704,3.2422604294384922,90.3577973327227,0.2893355294938178,0.2989992341783811,5,"['d3', 'forward']"
79,200,24.0,5,68,71.56602531903276,3.2333621354031146,90.11805015601975,0.2899258427561034,0.299024277235773,-5,"['d3', 'backward']"
79,201,23.0,5,68,70.49871293080359,3.217240095274303,89.69477992202941,0.29020437196318144,0.2983584034357999,-5,"['d1', 'backward']"
79,202,22.0,5,68,69.44788432063407,3.198936129829057,89.31779965494145,0.2906170453559576,0.2979206275466748,-5,"['d1', 'backward']"
79,203,21.0,5,68,68.4162378481807,3.1783151050274863,88.98831253558289,0.2911572567079861,0.29770360948788127,-5,"['d1', 'backward']"
79,204,21.0,5,69,68.55729806570547,3.189178253718043,89.12150218293843,0.29028597005294965,0.29719585554319594,5,"['d3', 'forward']"
79,205,21.0,5,68,68.4162378481807,3.1783151050274863,88.98831253558289,0.2911572567079861,0.29770360948788127,-5,"['d3', 'backward']"
79,206,20.0,5,68,67.40619896104131,3.155253465272513,88.7068572553945,0.2918177353004566,0.297697990460979,-5,"['d1', 'backward']"
79,207,19.0,5,68,66.41992739398037,3.129641741728172,88.47332843983678,0.29259063976773086,0.2978926633114958,-5,"['d1', 'backward']"
79,208,18.0,5,68,65.45932584004997,3.1013871542130858,88.28700938607611,0.29346765839834504,0.298275061873951,-5,"['d1', 'backward']"
79,209,18.0,5,69,65.53014977589329,3.1151406144535816,88.31166616359192,0.29236125081440884,0.29734883448263055,5,"['d3', 'forward']"
79,210,17.0,5,69,64.57238240630855,3.085335468112396,88.13658111358943,0.2932667135560272,0.2977842156905704,-5,"['d1', 'backward']"
79,211,17.0,6,69,63.69361399120882,3.187638257383786,87.81170067368176,0.2946101359169888,0.29846682949901115,-5,"['d2', 'forward']"
79,212,16.0,6,69,62.71414340743584,3.151191865413537,87.6892710672521,0.29564009031152655,0.29909489216117807,-5,"['d1', 'backward']"
79,213,16.0,6,68,62.804286916920816,3.1352383461696665,87.7661789061837,0.29694361493532734,0.3003573470314491,5,"['d3', 'backward']"
79,214,16.0,6,67,62.92008022392624,3.1189138608819005,87.86360952288526,0.298260309035779,0.3016572476778082,5,"['d3', 'backward']"
79,215,16.0,6,66,63.06162844609792,3.102173017117949,87.98024503143711,0.2995868519726654,0.302989376424547,5,"['d3', 'backward']"
79,216,16.0,7,66,62.2393345618371,3.191352058839002,87.78136925718393,0.3009943069664665,0.30384428235531885,-5,"['d2', 'forward']"
79,217,16.0,7,65,62.515402976388486,3.1746696923312405,87.94501479030578,0.30237343060230865,0.3052752873884835,5,"['d3', 'backward']"
79,218,15.0,7,65,61.61252230562011,3.125218119275214,87.99436110702852,0.30370809864754617,0.30642588540072563,-5,"['d1', 'backward']"
79,219,15.0,7,64,61.939277488047836,3.1066223221266394,88.19822520063303,0.3051189905711265,0.3079362778834857,5,"['d3', 'backward']"
79,220,15.0,7,63,62.29346736682289,3.087616838315882,88.41419628363357,0.30651906748602936,0.3094489970391193,5,"['d3', 'backward']"
79,221,15.0,8,63,61.51216176810227,3.163310858029903,88.33034264086093,0.30789975722852303,0.31037130286880277,-5,"['d2', 'forward']"
79,222,15.0,8,62,61.99684635259651,3.144696546150407,88.5828348899684,0.3093084278038829,0.3119274510642629,5,"['d3', 'backward']"
79,223,15.0,8,61,62.50990393124436,3.125807974270719,88.84385169604661,0.3106937515897539,0.3134714714525696,5,"['d3', 'backward']"
79,224,15.0,8,60,63.051231072587,3.106645029995589,89.11224466579672,0.3120526503079876,0.315000088675157,5,"['d3', 'backward']"
79,225,15.0,8,59,63.62067531957602,3.087213924885694,89.38692183971001,0.3133820774867742,0.31651018876445464,5,"['d3', 'backward']"
79,226,15.0,8,58,64.21802875446967,3.067527580849774,89.66684963091117,0.3146790199297302,0.3179988122125462,5,"['d3', 'backward']"
79,227,15.0,8,57,64.84302107851417,3.047605936864511,91.24668370404193,0.3159404992196266,0.31946314597347547,5,"['d3', 'backward']"
79,228,14.0,8,57,64.11800418459536,2.9773459188028637,91.38594264170752,0.3174607243919122,0.3210034638601681,-5,"['d1', 'backward']"
79,229,14.0,8,56,64.7974531284627,2.9558054126449993,91.61340673856883,0.3186770970610826,0.32244958749740377,5,"['d3', 'backward']"
79,230,14.0,8,55,65.50454868542452,2.9341900547232362,91.84438403403396,0.31984791700070436,0.3238614452721262,5,"['d3', 'backward']"
79,231,13.0,8,55,64.86370921140144,2.8583155383272816,92.00902206478236,0.3213468503391142,0.32542608176833293,-5,"['d1', 'backward']"
79,232,13.0,8,54,65.62580842574263,2.835672433586201,92.2491588194147,0.32245002745801465,0.32679505972813977,5,"['d3', 'backward']"
79,233,13.0,8,53,66.41513916642691,2.8132297541318425,92.49166098439994,0.3234980269079014,0.3281213861252824,5,"['d3', 'backward']"
79,234,13.0,8,52,67.23096283438453,2.7910722554201772,92.73633769215202,0.3244881309948561,0.3294031490147877,5,"['d3', 'backward']"
79,235,13.0,9,52,67.17699596823662,2.8616832525051605,92.88646597640185,0.32552952543675157,0.3303977440783075,-5,"['d2', 'forward']"
79,236,13.0,9,51,68.11370925270417,2.841860215186117,93.16015994656054,0.3263932755595704,0.3316212067553467,5,"['d3', 'backward']"
79,237,13.0,9,50,69.07398734796955,2.8225643149965984,93.4364345761632,0.32718506893450205,0.3327919186011945,5,"['d3', 'backward']"
79,238,13.0,9,49,70.05624205449728,2.803875673321938,93.71511861405939,0.3279021365122987,0.33390799776962116,5,"['d3', 'backward']"
79,239,13.0,9,48,71.05867452850131,2.785874666736912,93.99601738281204,0.32854180179706866,0.3349675480197263,5,"['d3', 'backward']"
79,240,13.0,9,47,72.07925863857511,2.768641011995563,94.27890454347273,0.3291014957800248,0.33596864386016084,5,"['d3', 'backward']"
79,241,13.0,9,46,73.11574869351624,2.7522524323121615,94.563520601732,0.32957878617100195,0.33690933940231815,5,"['d3', 'backward']"
79,242,13.0,9,45,74.16564244494471,2.7367840780553783,94.84955901286762,0.3299713838099911,0.3377876339248947,5,"['d3', 'backward']"
79,243,13.0,9,44,75.22619214646599,2.72230715371822,95.13666556530188,0.33027717686109903,0.33860148507009524,5,"['d3', 'backward']"
79,244,13.0,9,43,76.29439501807592,2.7088879436422193,95.42443195368898,0.3304942537256441,0.3393488013935937,5,"['d3', 'backward']"
79,245,13.0,9,42,77.36699111436596,2.696586774764589,95.71239129490955,0.33062093040571844,0.3400274423539828,5,"['d3', 'backward']"
79,246,13.0,8,42,76.57750383877914,2.6051360447332224,95.26212776238593,0.3306546382365812,0.33937595066426934,-5,"['d2', 'backward']"
79,247,13.0,8,41,77.59135570117297,2.5920024309832828,95.51748992141334,0.33084969648440515,0.3400498799794568,5,"['d3', 'backward']"
79,248,13.0,8,40,78.60976334046251,2.5801448249393517,95.77204072399479,0.3309611413035869,0.34065776649510543,5,"['d3', 'backward']"
79,249,13.0,8,39,79.62955797913872,2.569608305411639,96.02531500728226,0.33098785312707635,0.3411977222438448,5,"['d3', 'backward']"
79,250,12.0,8,39,79.49831181452558,2.5008817183428103,96.23278824421831,0.331667291885272,0.3421943451658299,-5,"['d1', 'backward']"
80,1,14.0,38.0,55.0,15.653666941416475,3.4946459665873304,96.20224547236197,0.2981651216899289,0.31265668302556704,5,"['d2', 'backward']"
80,2,14.0,37.0,55.0,16.835065278718027,3.487769417847019,96.17210695837056,0.299342239329664,0.3137164769644692,5,"['d2', 'backward']"
80,3,14.0,37.0,54.0,17.36161686201485,3.4801531697418087,96.91892245684143,0.29807027323291924,0.3144649548662756,5,"['d3', 'backward']"
80,4,14.0,37.0,53.0,17.88881800136538,3.473186385381483,97.09170331077145,0.2965085319997267,0.3149697215133637,5,"['d3', 'backward']"
80,5,14.0,37.0,52.0,18.412913186259413,3.4668683091372983,96.9576068143563,0.2946550799955937,0.31520885331318665,5,"['d3', 'backward']"
80,6,14.0,36.0,52.0,19.7785807744278,3.4593981378583485,97.00259297989967,0.29600965334126744,0.3163664111267475,5,"['d2', 'backward']"
80,7,15.0,36.0,52.0,20.405124564610368,3.6038732234209503,97.05370653686627,0.2944106782019968,0.3145830555825646,5,"['d1', 'forward']"
80,8,15.0,36.0,51.0,20.97437358592925,3.598870414118995,96.7182085111763,0.292360951924946,0.31458851613638134,5,"['d3', 'backward']"
80,9,15.0,36.0,50.0,21.53110374071612,3.5945348181298504,96.19001084517959,0.2900302066497565,0.31429100218874195,5,"['d3', 'backward']"
80,10,15.0,35.0,50.0,23.094572498991962,3.5859412592920967,96.30701145749335,0.2915552956951592,0.31556612866112294,5,"['d2', 'backward']"
80,11,15.0,34.0,50.0,24.74778433034021,3.5771336004726795,96.4287507336187,0.29312306134192045,0.31683291452830215,5,"['d2', 'backward']"
80,12,16.0,34.0,50.0,25.52197781131734,3.71242429978667,96.50590009857659,0.2916928918534278,0.3152255756951526,5,"['d1', 'forward']"
80,13,16.0,33.0,50.0,27.307807982872568,3.70259247371263,96.63413757646879,0.29331270050575525,0.3164888055224626,5,"['d2', 'backward']"
80,14,15.0,33.0,50.0,26.491718389363804,3.568104676611844,96.55396201722078,0.29473304056827404,0.3180880921326611,-5,"['d1', 'backward']"
80,15,15.0,33.0,49.0,27.14855701221665,3.5643984006353353,95.98634330139446,0.29234853533853306,0.3176857204603791,5,"['d3', 'backward']"
80,16,16.0,33.0,49.0,27.982581845234723,3.69976195658602,96.07342670723747,0.29097249370062206,0.3160956730005444,5,"['d1', 'forward']"
80,17,17.0,33.0,49.0,28.854804882959822,3.8255891539612406,96.14703360674139,0.2896829747613855,0.3146738534536036,5,"['d1', 'forward']"
80,18,18.0,33.0,49.0,29.76486228091203,3.941454077970754,96.2052085692786,0.2885025981341935,0.31346243251905553,5,"['d1', 'forward']"
80,19,19.0,33.0,49.0,30.71191048726467,4.047207489143638,96.2446506256969,0.2874553893554542,0.3125058485012655,5,"['d1', 'forward']"
80,20,20.0,33.0,49.0,31.69454900810631,4.142927930235158,96.25996817442068,0.28656637220515474,0.3118495750762645,5,"['d1', 'forward']"
80,21,21.0,33.0,49.0,32.71073299079229,4.228869485325883,96.24305311828212,0.28586106527307314,0.31153857668888,5,"['d1', 'forward']"
80,22,22.0,33.0,49.0,33.757699358664375,4.305415157409981,96.18278023021898,0.2853648762020813,0.3116154829336759,5,"['d1', 'forward']"
80,23,23.0,33.0,49.0,34.831894253887334,4.3730376718900255,96.06471331568365,0.2851024360743717,0.31211858634000333,5,"['d1', 'forward']"
80,24,24.0,33.0,49.0,35.92890975757885,4.432269003401666,95.87024371623511,0.28509689648157394,0.31307977178808466,5,"['d1', 'forward']"
80,25,25.0,33.0,49.0,37.04344826055612,4.483677951583397,95.58031725265197,0.28536922454623004,0.3145225326595485,5,"['d1', 'forward']"
80,26,26.0,33.0,49.0,38.16928174897312,4.5278517084530305,95.19049848775266,0.2859375266024697,0.3164601843736728,5,"['d1', 'forward']"
80,27,27.0,33.0,49.0,39.29926034831075,4.56538220262106,94.70953061060189,0.28681642822001874,0.3188944570579042,5,"['d1', 'forward']"
80,28,27.0,32.0,49.0,41.73624925246515,4.553127185544329,95.1924507727923,0.28837343093144974,0.3195736813910879,5,"['d2', 'backward']"
